id,soru,sinif,alt_sinif,split,source,original_sinif,karar,gerekce,family_id,recipe_id
nobet-ve-emniyet-102,"Sabah nöbet değişiminde mayın şüphesini nasıl bildireyim, el feneri var?",savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:guvenlik:102,guvenlik
nobet-ve-emniyet-109,"Girişte şüpheli bir hareket var, ikili nöbette ilk ne yapalım?",savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:supheli-hareket:109,supheli-hareket
nobet-ve-emniyet-110,Gece nöbetinde şüpheli bir hareket görürsem kime haber vereyim?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:supheli-hareket:110,supheli-hareket
nobet-ve-emniyet-115,Sabah değişiminde mayın şüphesini nasıl bildirmeliyim?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:guvenlik:115,guvenlik
nobet-ve-emniyet-118,Gece nöbetinde tanınmayan araç görünce önce kimi haberdar etmeliyiz?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:supheli-hareket:118,supheli-hareket
nobet-ve-emniyet-124,Arazi geçişinde nöbet devrini yaparken el feneri olduğunu nasıl bildireyim?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:guvenlik:124,guvenlik
nobet-ve-emniyet-154,Arazi geçişinde mayın şüphesi varsa doğru bildirimi nasıl yapmalıyım?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:guvenlik:154,guvenlik
nobet-ve-emniyet-168,"Gece nöbetinde şüpheli bir hareket gördüm, tek başımayım; kime haber vermeliyim?",savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:supheli-hareket:168,supheli-hareket
nobet-ve-emniyet-201,Giriş noktasındaki şüpheli hareketi tek başımayken kime bildirmeliyim?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:supheli-hareket:201,supheli-hareket
nobet-ve-emniyet-231,Arazi geçişinde nöbet devrini el feneriyle nasıl bildireyim?,savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,keep,good,nöbet ve emniyet:guvenlik:231,guvenlik
nobet-ve-emniyet-235,"Arazi geçişinde nöbet devrini nasıl bildireyim, el feneri var mı?",savaş yönergeleri,nöbet ve emniyet,train,existing_package,nöbet ve emniyet,revise,unclear_meaning,nöbet ve emniyet:guvenlik:235,guvenlik
provided-0101,Telsizden kısa durum raporu verirken hangi sırayı izlemeliyim?,savaş yönergeleri,telsiz ve raporlama,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0102,Çağrı adlarını kullanırken konuşmaya nasıl başlamalıyım?,savaş yönergeleri,telsiz ve raporlama,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0103,Mesajım anlaşılmadıysa telsizden nasıl tekrar etmeliyim?,savaş yönergeleri,telsiz ve raporlama,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0104,Acil durum raporunu normal trafikten nasıl ayırırım?,savaş yönergeleri,telsiz ve raporlama,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0106,Konum raporu verirken hangi bilgileri aktarmak gerekir?,savaş yönergeleri,telsiz ve raporlama,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0107,Personel durumunu kısa bir raporda nasıl ifade ederim?,savaş yönergeleri,telsiz ve raporlama,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0108,Ekipman arızasını telsizden nasıl bildirmeliyim?,savaş yönergeleri,telsiz ve raporlama,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0110,Yanlış söylediğim bilgiyi telsizde nasıl düzeltirim?,savaş yönergeleri,telsiz ve raporlama,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0112,Rapor sonunda tekrar teyit istemek ne zaman gerekir?,savaş yönergeleri,telsiz ve raporlama,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0113,Telsiz konuşmalarını neden kısa tutmak gerekir?,savaş yönergeleri,telsiz ve raporlama,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0114,Rutin durum raporunda hangi başlıklar bulunmalı?,savaş yönergeleri,telsiz ve raporlama,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0117,Telsizden yardım talebi verirken hangi bilgiler önceliklidir?,savaş yönergeleri,telsiz ve raporlama,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0118,Nöbeti devralırken önce hangi bilgileri öğrenmeliyim?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0119,Nöbet değişiminde ekipman durumu nasıl aktarılmalı?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0120,Yetkisiz biri kontrol noktasına gelirse ne yapmalıyım?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0122,Nöbet yerindeki giriş çıkışları nasıl kaydetmeliyim?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0123,Kimlik kontrolünde hangi sırayı izlemeliyim?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0124,Gece nöbetinde görüş alanını nasıl düzenli kontrol ederim?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0126,Şüpheli paket görürsem nasıl davranmalıyım?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0127,Beklenmeyen bir araç yaklaşırsa hangi kontroller yapılır?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0129,Alarm verildiğinde nöbetçinin ilk sorumluluğu nedir?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0130,Devir teslim kaydına hangi olayları yazmalıyım?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0132,Nöbet sırasında dikkat kaybını azaltmak için ne yapılabilir?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0133,Kontrol noktasında kalabalık oluşursa güvenliği nasıl korurum?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0134,Nöbet alanında bulunan arızalı ekipmanı nasıl bildirmeliyim?,savaş yönergeleri,nöbet ve emniyet,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0135,Pusulayla yön belirlerken hangi temel adımları izlemeliyim?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0136,Haritada kuzeyi hangi işaretlerden anlayabilirim?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0138,Harita ölçeğinden gerçek mesafeyi nasıl hesaplarım?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0139,Yükselti eğrileri arazinin şeklini nasıl gösterir?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0140,Haritada bulunduğum noktayı doğrulamak için ne yapabilirim?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0141,Bir kontrol noktasını haritada nasıl işaretlerim?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0142,Rota seçerken arazi eğimini nasıl değerlendirmeliyim?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0143,Gece yürüyüşünde yön kaybını azaltmak için ne yapmalıyım?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0144,Yol ayrımında doğru rotayı nasıl doğrularım?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0145,Pusula sapmasını yön hesabında nasıl dikkate alırım?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0147,Arazide kalan mesafeyi nasıl yaklaşık hesaplayabilirim?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0148,Rota üzerindeki belirgin arazi işaretlerini nasıl seçerim?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0149,İntikal öncesinde harita kontrolünde nelere bakmalıyım?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0150,Koordinat verildiğinde noktayı haritada nasıl bulurum?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0151,Harita ıslandığında yön bulmayı sürdürmek için ne yapabilirim?,savaş yönergeleri,harita ve intikal,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0152,Korunaklı bir bekleme noktası seçerken nelere dikkat etmeliyim?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0153,Gizlenme ile fiziksel korunma arasındaki fark nedir?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0154,Bir bekleme noktasının görüş alanını nasıl kontrol ederim?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0156,Gece beklerken ışık disiplinine nasıl dikkat etmeliyim?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0157,Çevrede gereksiz iz bırakmamak için nelere dikkat edilir?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0158,Bekleme noktasında gereksiz hareket neden sınırlandırılır?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0159,Yağmur ve rüzgâr korunaklı yer seçimini nasıl etkiler?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0160,Gözlem noktası seçerken hangi güvenlik unsurlarına bakmalıyım?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0161,Bekleme alanına giriş çıkış yolunu nasıl güvenli tutarım?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0162,Açık bir sırt hattında görünür olmamak neden önemlidir?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0163,Doğal çevreyi bozmadan gizlenme nasıl sürdürülür?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0165,Uzun süre kalınacak noktayı ne sıklıkla yeniden değerlendirmeliyim?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0166,Alternatif çıkış yolunun önceden belirlenmesi neden önemlidir?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0168,Korunaklı alan seçerken su baskını riskini nasıl değerlendiririm?,savaş yönergeleri,mevzi ve gizlenme,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0169,KBRN alarmı verildiğinde ilk olarak ne yapmalıyım?,savaş yönergeleri,KBRN korunma,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0170,Koruyucu maskeyi hangi durumda hemen takmalıyım?,savaş yönergeleri,KBRN korunma,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0171,Maskenin yüzüme tam oturduğunu nasıl kontrol ederim?,savaş yönergeleri,KBRN korunma,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0174,KBRN olayında rüzgâr yönü neden önemlidir?,savaş yönergeleri,KBRN korunma,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0175,Şüpheli yüzeylere çıplak elle dokunmak neden sakıncalıdır?,savaş yönergeleri,KBRN korunma,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0176,Dekontaminasyonun temel amacı nedir?,savaş yönergeleri,KBRN korunma,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0177,Koruyucu kıyafette hasar olup olmadığını nasıl kontrol ederim?,savaş yönergeleri,KBRN korunma,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0179,Şüpheli kimyasal koku fark edersem ilk davranışım ne olmalı?,savaş yönergeleri,KBRN korunma,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0181,Biyolojik tehditte kişisel hijyen neden daha önemlidir?,savaş yönergeleri,KBRN korunma,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0184,Dekontaminasyon alanında hangi sıraya uymak gerekir?,savaş yönergeleri,KBRN korunma,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0186,Silahını bırakan birine karşı güç kullanmak ne zaman yasaktır?,savaş yönergeleri,angajman ve esir hukuku,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0187,Esir alınan kişinin temel hakları nelerdir?,savaş yönergeleri,angajman ve esir hukuku,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0188,Yaralı düşman personeline tıbbi yardım nasıl ele alınmalıdır?,savaş yönergeleri,angajman ve esir hukuku,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0190,Angajman kurallarını görev öncesinde neden bilmek gerekir?,savaş yönergeleri,angajman ve esir hukuku,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0192,Esirlerin kötü muamele görmesini önlemek kimin sorumluluğudur?,savaş yönergeleri,angajman ve esir hukuku,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0193,Teslim işareti gösteren kişiye yaklaşırken hangi ilkeler geçerlidir?,savaş yönergeleri,angajman ve esir hukuku,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0194,Sivil bölgelerde güç kullanımında hangi sınırlamalar gözetilir?,savaş yönergeleri,angajman ve esir hukuku,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0195,Esirden bilgi alınırken hangi davranışlar yasaktır?,savaş yönergeleri,angajman ve esir hukuku,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0196,Yaralı esirlerin tedavisinde ayrım yapılabilir mi?,savaş yönergeleri,angajman ve esir hukuku,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0197,Çatışmaya katılmayan kişiler neden özel olarak korunur?,savaş yönergeleri,angajman ve esir hukuku,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0199,Esirlerin kişisel eşyaları nasıl kayıt altına alınmalıdır?,savaş yönergeleri,angajman ve esir hukuku,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
provided-0200,Uluslararası insancıl hukuk sivilleri hangi durumlarda korur?,savaş yönergeleri,angajman ve esir hukuku,train,provided_jsonl,savaş yönergeleri,provided,not_reviewed,,
telsiz-ve-raporlama-007,Devriyedeyken karşı taraf beni duymuyorsa telsiz kontrolü için ne demeliyim?,savaş yönergeleri,telsiz ve raporlama,train,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:007,cagri
telsiz-ve-raporlama-009,Görev başında çağrı işaretimi telsizden nasıl vermeliyim?,savaş yönergeleri,telsiz ve raporlama,train,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:009,cagri
telsiz-ve-raporlama-012,"Görev başında telsiz kontrolü, beni duyuyor musunuz?",savaş yönergeleri,telsiz ve raporlama,train,existing_package,telsiz ve raporlama,revise,not_a_question,telsiz ve raporlama:cagri:012,cagri
telsiz-ve-raporlama-014,Gözetleme noktasından ikmal talebini öncelikli olarak nasıl rapor etmeliyim?,savaş yönergeleri,telsiz ve raporlama,train,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:rapor:014,rapor
telsiz-ve-raporlama-015,Görev başında çağrı işaretimi verirken karşı taraf duymuyorsa telsizde ne demeliyim?,savaş yönergeleri,telsiz ve raporlama,train,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:015,cagri
telsiz-ve-raporlama-016,"Komutanım, intikal öncesi gözlem raporunu hangi öncelikle ileteyim?",savaş yönergeleri,telsiz ve raporlama,train,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:rapor:016,rapor
telsiz-ve-raporlama-017,İntikal öncesi ikmal talebini telsizden kısa nasıl sıralayayım?,savaş yönergeleri,telsiz ve raporlama,train,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:rapor:017,rapor
telsiz-ve-raporlama-018,"Merkez, göreve başlamadan telsiz kontrolü yapalım mı, kanal net gelmiyor?",savaş yönergeleri,telsiz ve raporlama,train,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:018,cagri
telsiz-ve-raporlama-022,İntikal öncesi gözlem raporunu telsizde kısa nasıl geçeyim?,savaş yönergeleri,telsiz ve raporlama,train,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:rapor:022,rapor
telsiz-ve-raporlama-024,Gözetleme noktasından ikmal talebini telsizde kısa nasıl rapor ederim?,savaş yönergeleri,telsiz ve raporlama,train,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:rapor:024,rapor
telsiz-ve-raporlama-027,"Devriyedeyim, telsiz kontrolü yapıyorum ama beni duyuyor musunuz?",savaş yönergeleri,telsiz ve raporlama,train,existing_package,telsiz ve raporlama,keep,good,telsiz ve raporlama:cagri:027,cagri
